,brand,prix,Segment de marché,min,max
414,sandro,85.0,premium / luxe abordable,165.0,245.0
415,sandro,90.0,premium / luxe abordable,165.0,245.0
416,sandro,130.0,premium / luxe abordable,165.0,245.0
417,sandro,78.0,premium / luxe abordable,165.0,245.0
418,sandro,90.0,premium / luxe abordable,165.0,245.0
419,sandro,200.0,premium / luxe abordable,165.0,245.0
420,sandro,68.0,premium / luxe abordable,165.0,245.0
421,sandro,89.0,premium / luxe abordable,165.0,245.0
422,sandro,40.0,premium / luxe abordable,165.0,245.0
423,sandro,80.0,premium / luxe abordable,165.0,245.0
424,sandro,70.0,premium / luxe abordable,165.0,245.0
425,sandro,99.0,premium / luxe abordable,165.0,245.0
426,sandro,69.0,premium / luxe abordable,165.0,245.0
427,sandro,135.0,premium / luxe abordable,165.0,245.0
428,sandro,139.0,premium / luxe abordable,165.0,245.0
429,sandro,100.0,premium / luxe abordable,165.0,245.0
430,sandro,100.0,premium / luxe abordable,165.0,245.0
431,sandro,69.56,premium / luxe abordable,165.0,245.0
432,sandro,180.0,premium / luxe abordable,165.0,245.0
433,sandro,69.0,premium / luxe abordable,165.0,245.0
434,sandro,90.0,premium / luxe abordable,165.0,245.0
435,sandro,80.0,premium / luxe abordable,165.0,245.0
436,sandro,89.0,premium / luxe abordable,165.0,245.0
437,sandro,120.0,premium / luxe abordable,165.0,245.0
438,sandro,80.0,premium / luxe abordable,165.0,245.0
439,sandro,80.0,premium / luxe abordable,165.0,245.0
440,sandro,97.0,premium / luxe abordable,165.0,245.0
441,sandro,88.53,premium / luxe abordable,165.0,245.0
442,sandro,54.0,premium / luxe abordable,165.0,245.0
443,sandro,99.0,premium / luxe abordable,165.0,245.0
444,sandro,75.88,premium / luxe abordable,165.0,245.0
445,sandro,64.0,premium / luxe abordable,165.0,245.0
446,sandro,99.0,premium / luxe abordable,165.0,245.0
447,sandro,55.0,premium / luxe abordable,165.0,245.0
448,sandro,375.0,premium / luxe abordable,165.0,245.0
449,sandro,77.59,premium / luxe abordable,165.0,245.0
450,sandro,54.0,premium / luxe abordable,165.0,245.0
451,sandro,80.0,premium / luxe abordable,165.0,245.0
452,sandro,101.18,premium / luxe abordable,165.0,245.0
453,sandro,91.49,premium / luxe abordable,165.0,245.0
454,sandro,200.0,premium / luxe abordable,165.0,245.0
455,sandro,120.0,premium / luxe abordable,165.0,245.0
456,sandro,190.0,premium / luxe abordable,165.0,245.0
457,sandro,61.97,premium / luxe abordable,165.0,245.0
458,sandro,99.0,premium / luxe abordable,165.0,245.0
459,sandro,113.82,premium / luxe abordable,165.0,245.0
460,sandro,100.0,premium / luxe abordable,165.0,245.0
461,sandro,105.0,premium / luxe abordable,165.0,245.0
462,sandro,40.0,premium / luxe abordable,165.0,245.0
463,sandro,70.0,premium / luxe abordable,165.0,245.0
464,sandro,75.88,premium / luxe abordable,165.0,245.0
465,sandro,195.0,premium / luxe abordable,165.0,245.0
466,sandro,65.0,premium / luxe abordable,165.0,245.0
467,sandro,70.0,premium / luxe abordable,165.0,245.0
