,brand,prix,Segment de marché,min,max
321,ralph lauren,25.00,premium / luxe abordable,83.0,269.0
322,ralph lauren,4.00,premium / luxe abordable,83.0,269.0
323,ralph lauren,9.00,premium / luxe abordable,83.0,269.0
324,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
325,ralph lauren,35.00,premium / luxe abordable,83.0,269.0
326,ralph lauren,17.00,premium / luxe abordable,83.0,269.0
327,ralph lauren,20.00,premium / luxe abordable,83.0,269.0
328,ralph lauren,18.00,premium / luxe abordable,83.0,269.0
329,ralph lauren,45.00,premium / luxe abordable,83.0,269.0
330,ralph lauren,20.00,premium / luxe abordable,83.0,269.0
331,ralph lauren,4.00,premium / luxe abordable,83.0,269.0
332,ralph lauren,20.00,premium / luxe abordable,83.0,269.0
333,ralph lauren,8.50,premium / luxe abordable,83.0,269.0
334,ralph lauren,10.00,premium / luxe abordable,83.0,269.0
335,ralph lauren,8.00,premium / luxe abordable,83.0,269.0
336,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
337,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
338,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
339,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
340,ralph lauren,5.00,premium / luxe abordable,83.0,269.0
341,ralph lauren,35.00,premium / luxe abordable,83.0,269.0
342,ralph lauren,16.00,premium / luxe abordable,83.0,269.0
343,ralph lauren,5.00,premium / luxe abordable,83.0,269.0
344,ralph lauren,10.00,premium / luxe abordable,83.0,269.0
345,ralph lauren,19.00,premium / luxe abordable,83.0,269.0
346,ralph lauren,20.00,premium / luxe abordable,83.0,269.0
347,ralph lauren,19.00,premium / luxe abordable,83.0,269.0
348,ralph lauren,32.00,premium / luxe abordable,83.0,269.0
349,ralph lauren,10.00,premium / luxe abordable,83.0,269.0
350,ralph lauren,8.00,premium / luxe abordable,83.0,269.0
351,ralph lauren,25.00,premium / luxe abordable,83.0,269.0
352,ralph lauren,20.00,premium / luxe abordable,83.0,269.0
353,ralph lauren,17.00,premium / luxe abordable,83.0,269.0
354,ralph lauren,10.00,premium / luxe abordable,83.0,269.0
355,ralph lauren,25.00,premium / luxe abordable,83.0,269.0
356,ralph lauren,12.00,premium / luxe abordable,83.0,269.0
357,ralph lauren,19.00,premium / luxe abordable,83.0,269.0
358,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
359,ralph lauren,30.00,premium / luxe abordable,83.0,269.0
360,ralph lauren,10.00,premium / luxe abordable,83.0,269.0
361,ralph lauren,12.00,premium / luxe abordable,83.0,269.0
362,ralph lauren,25.00,premium / luxe abordable,83.0,269.0
363,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
364,ralph lauren,20.00,premium / luxe abordable,83.0,269.0
365,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
366,ralph lauren,35.00,premium / luxe abordable,83.0,269.0
367,ralph lauren,19.00,premium / luxe abordable,83.0,269.0
368,ralph lauren,20.00,premium / luxe abordable,83.0,269.0
369,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
370,ralph lauren,20.00,premium / luxe abordable,83.0,269.0
371,ralph lauren,24.00,premium / luxe abordable,83.0,269.0
372,ralph lauren,13.00,premium / luxe abordable,83.0,269.0
373,ralph lauren,8.00,premium / luxe abordable,83.0,269.0
374,ralph lauren,20.00,premium / luxe abordable,83.0,269.0
375,ralph lauren,14.00,premium / luxe abordable,83.0,269.0
376,ralph lauren,25.00,premium / luxe abordable,83.0,269.0
377,ralph lauren,26.00,premium / luxe abordable,83.0,269.0
378,ralph lauren,12.00,premium / luxe abordable,83.0,269.0
379,ralph lauren,25.00,premium / luxe abordable,83.0,269.0
380,ralph lauren,10.00,premium / luxe abordable,83.0,269.0
381,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
382,ralph lauren,10.00,premium / luxe abordable,83.0,269.0
383,ralph lauren,17.00,premium / luxe abordable,83.0,269.0
384,ralph lauren,12.99,premium / luxe abordable,83.0,269.0
385,ralph lauren,10.00,premium / luxe abordable,83.0,269.0
386,ralph lauren,5.00,premium / luxe abordable,83.0,269.0
387,ralph lauren,30.00,premium / luxe abordable,83.0,269.0
388,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
389,ralph lauren,7.00,premium / luxe abordable,83.0,269.0
390,ralph lauren,20.00,premium / luxe abordable,83.0,269.0
391,ralph lauren,35.00,premium / luxe abordable,83.0,269.0
392,ralph lauren,20.00,premium / luxe abordable,83.0,269.0
393,ralph lauren,10.00,premium / luxe abordable,83.0,269.0
394,ralph lauren,20.00,premium / luxe abordable,83.0,269.0
395,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
396,ralph lauren,19.00,premium / luxe abordable,83.0,269.0
397,ralph lauren,30.00,premium / luxe abordable,83.0,269.0
398,ralph lauren,22.00,premium / luxe abordable,83.0,269.0
399,ralph lauren,30.00,premium / luxe abordable,83.0,269.0
400,ralph lauren,30.00,premium / luxe abordable,83.0,269.0
401,ralph lauren,35.00,premium / luxe abordable,83.0,269.0
402,ralph lauren,14.00,premium / luxe abordable,83.0,269.0
403,ralph lauren,22.00,premium / luxe abordable,83.0,269.0
404,ralph lauren,50.00,premium / luxe abordable,83.0,269.0
405,ralph lauren,10.00,premium / luxe abordable,83.0,269.0
406,ralph lauren,25.00,premium / luxe abordable,83.0,269.0
407,ralph lauren,6.00,premium / luxe abordable,83.0,269.0
408,ralph lauren,45.00,premium / luxe abordable,83.0,269.0
409,ralph lauren,8.00,premium / luxe abordable,83.0,269.0
410,ralph lauren,14.00,premium / luxe abordable,83.0,269.0
411,ralph lauren,9.00,premium / luxe abordable,83.0,269.0
412,ralph lauren,10.00,premium / luxe abordable,83.0,269.0
413,ralph lauren,20.00,premium / luxe abordable,83.0,269.0
414,ralph lauren,14.00,premium / luxe abordable,83.0,269.0
415,ralph lauren,12.00,premium / luxe abordable,83.0,269.0
416,ralph lauren,20.00,premium / luxe abordable,83.0,269.0
417,ralph lauren,35.00,premium / luxe abordable,83.0,269.0
418,ralph lauren,10.00,premium / luxe abordable,83.0,269.0
419,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
420,ralph lauren,25.00,premium / luxe abordable,83.0,269.0
421,ralph lauren,20.00,premium / luxe abordable,83.0,269.0
422,ralph lauren,25.00,premium / luxe abordable,83.0,269.0
423,ralph lauren,19.00,premium / luxe abordable,83.0,269.0
424,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
425,ralph lauren,10.00,premium / luxe abordable,83.0,269.0
426,ralph lauren,20.00,premium / luxe abordable,83.0,269.0
427,ralph lauren,100.00,premium / luxe abordable,83.0,269.0
